handle,text
RepUnderwood,Happy #PrideMonth! This month and every month we celebrate the LGBTQ+ community. As a member of the @user I pledge to fight for equality in Congress and in my community. http
RepUnderwood,Women should have the freedom to make decisions about their own bodies lives and futures.We need a Senate that believes in this fundamental right.
RepUnderwood,Let me be clear: Republicans are trying to criminalize abortion across the country.I don’t have to tell you that forced birth especially in our country where pregnancy is deadlier than any other high-income country in the world is immoral and plain wrong.
RepUnderwood,The trauma disruption and isolation caused by the pandemic has greatly exacerbated the mental health crisis facing our young people. I’m committed to expanding access to mental health services and care at school.https://t.co/ZmzVhN4rHI
RepUnderwood,Solving the infant formula shortage is one of my top priorities. I’ve sent letters to the White House and @user urging them to boost production.And I’ve passed legislation that would improve access to formula for low-income families and prevent future shortages.
RepUnderwood,On #MemorialDay we honor servicemembers who made the ultimate sacrifice for our country.  We are forever indebted to them for their bravery and courage.
RepUnderwood,We cannot afford to jeopardize the historic advances in affordability and coverage we’ve made.
RepUnderwood,But if we don’t act now coverage costs are set to rise again next year.I led a group of over two dozen Democrats urging @user and @user to include these tax credits in reconciliation and permanently lower the cost of health care. https://t.co/GMuLaXjxEA
RepUnderwood,From my first day in Congress I’ve worked to protect access to health care and lower health care costs. My Health Care Affordability Act provided tax credits that lowered out-of-pocket premium costs by an average of $2400 per family!
RepUnderwood,Calling young bookworms! Have you signed up for my 2022 Congressional Readers program?  K-5 students who live in my District can participate by reading at least 10 books and you’ll be invited to attend a summer celebration!  Sign up here: http http
RepUnderwood,From day one I’ve fought to bring the voices of my community to Congress. Once funded these projects will support my district by expanding access to mental health services supporting public safety and fostering economic growth. http
RepUnderwood,Americans need relief at the gas pump. I held Big Oil companies accountable for price gouging by voting to pass the Consumer Fuel Price Gouging Prevention Act. This legislation would help prevent price gouging and provide relief to families experiencing pain at the pump.
RepUnderwood,Everyone deserves to feel safe in their community and I am committed to doing everything I can to end our gun violence crisis.  The Senate must pass the Bipartisan Background Checks Act &amp; the Enhanced Background Checks Act which I voted for and passed in the House last year.
RepUnderwood,Foster youth deserve comfortable safe spaces. I am proud to have secured federal funding to help the CASA Clubhouse in Yorkville become a reality. The Clubhouse is the only dedicated space for supporting foster youth and families. https://t.co/0fElNLFDDu
RepUnderwood,Six months ago we delivered the Bipartisan Infrastructure Law! Thanks to this once-in-a-generation investment Illinois is receiving $17 billion to:  🛣️ Repair roads &amp; bridges  💧 Replace lead pipes and deliver clean water  🌐 Connect rural communities to high-speed internet
RepUnderwood,The global inflation we’re experiencing has been exacerbated by worldwide supply chain issues and Putin’s invasion of Ukraine.  I’m fighting inflation by passing legislation that would go after Big Oil for price gouging and increase our domestic manufacturing capabilities.
RepUnderwood,The formula shortage is terrifying for parents and I’m focused on solving it. I’ve taken action by: - Sending a letter urging the White House to use all tools at their disposal - Demanding @user increase availability - Passing bills that would improve access to formula
RepUnderwood,There’s much more work to be done to meaningfully address the many inequities in health education economic opportunity justice and safety that Black people in our country have faced and I will work tirelessly to support policies that end these disparities.
RepUnderwood,The executive order @user plans to sign is an important step toward advancing effective accountable policing prioritizing equity and improving public safety in our country.
RepUnderwood,Today marks the second anniversary of the murder of George Floyd. His life mattered.  I will honor his memory and so many others who have lost their lives by supporting legislation that ensures accountable policing and keeps communities safe.
RepUnderwood,We must enact commonsense life-saving legislation passed by the House last year to end our country’s horrific gun violence crisis and protect children and educators at school. We need to get this done.
RepUnderwood,Many of us are still grieving the racist attack in Buffalo and now our horror and pain are compounded by the murder of 19 school children and two of their teachers.
